iter	Passed	Remaining
8806	2476353	897808
8807	2476576	897505
8808	2476815	897209
8809	2477049	896911
8810	2477270	896608
8811	2477484	896302
8812	2477703	895999
8813	2477921	895695
8814	2478151	895395
8815	2478371	895092
8816	2478583	894786
8817	2478814	894487
8818	2479028	894181
8819	2479217	893867
8820	2479416	893557
8821	2479652	893259
8822	2479850	892948
8823	2480073	892646
8824	2480321	892353
8825	2480540	892050
8826	2480770	891750
8827	2481047	891468
8828	2481313	891181
8829	2481542	890882
8830	2481779	890585
8831	2482071	890308
8832	2482372	890034
8833	2482669	889759
8834	2482973	889486
8835	2483313	889226
8836	2483573	888937
8837	2483802	888637
8838	2484025	888336
8839	2484269	888042
8840	2484462	887729
8841	2484676	887424
8842	2485091	887191
8843	2486031	887145
8844	2487293	887214
8845	2488589	887295
8846	2490094	887449
8847	2491329	887508
8848	2492635	887591
8849	2494189	887762
8850	2495646	887898
8851	2497065	888020
8852	2498432	888124
8853	2499026	887953
8854	2499343	887683
8855	2499672	887417
8856	2500020	887158
8857	2500347	886892
8858	2500691	886632
8859	2501061	886380
8860	2501376	886109
8861	2501652	885825
8862	2501941	885545
8863	2502222	885262
8864	2502484	884973
8865	2502796	884701
8866	2503115	884432
8867	2503452	884169
8868	2503784	883904
8869	2504070	883623
8870	2504398	883357
8871	2504672	883071
8872	2504946	882786
8873	2505183	882488
8874	2505413	882187
8875	2505639	881885
8876	2505867	881584
8877	2506146	881300
8878	2506399	881008
8879	2506662	880719
8880	2506930	880431
8881	2507179	880138
8882	2507494	879867
8883	2507719	879565
8884	2507980	879274
8885	2508256	878990
8886	2508513	878699
8887	2508771	878408
8888	2509004	878109
8889	2509238	877810
8890	2509524	877529
8891	2509804	877246
8892	2510095	876966
8893	2510353	876676
8894	2510610	876385
8895	2510906	876107
8896	2511161	875816
8897	2511465	875541
8898	2511757	875262
8899	2512052	874984
8900	2512326	874699
8901	2512604	874415
8902	2512913	874142
8903	2513203	873863
8904	2513544	873601
8905	2513805	873311
8906	2514105	873035
8907	2514424	872765
8908	2514664	872469
8909	2514941	872185
8910	2515198	871894
8911	2515460	871604
8912	2515706	871309
8913	2515999	871031
8914	2516288	870751
8915	2516554	870463
8916	2516842	870183
8917	2517121	869899
8918	2517416	869622
8919	2517698	869339
8920	2517946	869045
8921	2518176	868745
8922	2518495	868475
8923	2518817	868207
8924	2519156	867944
8925	2519541	867697
8926	2519922	867449
8927	2520281	867193
8928	2520637	866936
8929	2520961	866668
8930	2521235	866383
8931	2521559	866115
8932	2521874	865844
8933	2522148	865559
8934	2522421	865273
8935	2522713	864994
8936	2522986	864709
8937	2523232	864414
8938	2523512	864131
8939	2523785	863846
8940	2524045	863555
8941	2524286	863259
8942	2524546	862969
8943	2524839	862691
8944	2525109	862404
8945	2525361	862112
8946	2525624	861823
8947	2525885	861533
8948	2526138	861241
8949	2526401	860952
8950	2526643	860656
8951	2526942	860379
8952	2527216	860094
8953	2527508	859815
8954	2527829	859546
8955	2528118	859266
8956	2528381	858977
8957	2528635	858686
8958	2528898	858397
8959	2529161	858108
8960	2529408	857814
8961	2529670	857524
8962	2529964	857246
8963	2530210	856952
8964	2530475	856663
8965	2530739	856375
8966	2530994	856084
8967	2531245	855791
8968	2531503	855500
8969	2531743	855204
8970	2532006	854915
8971	2532243	854618
8972	2532514	854331
8973	2532760	854037
8974	2533016	853746
8975	2533266	853453
8976	2533525	853163
8977	2533771	852868
8978	2534080	852595
8979	2534376	852318
8980	2534697	852049
8981	2535013	851778
8982	2535344	851512
8983	2535623	851228
8984	2535910	850948
8985	2536164	850656
8986	2536419	850365
8987	2536655	850067
8988	2536939	849785
8989	2537197	849495
8990	2537446	849202
8991	2537700	848910
8992	2537939	848613
8993	2538212	848328
8994	2538469	848037
8995	2538703	847739
8996	2539003	847463
8997	2539285	847181
8998	2539531	846886
8999	2539816	846605
9000	2540096	846322
9001	2540368	846036
9002	2540630	845748
9003	2540887	845457
9004	2541193	845183
9005	2541496	844907
9006	2541728	844608
9007	2542043	844337
9008	2542299	844046
9009	2542545	843752
9010	2542799	843460
9011	2543032	843162
9012	2543275	842867
9013	2543515	842571
9014	2543788	842285
9015	2544008	841983
9016	2544265	841692
9017	2544563	841415
9018	2544818	841124
9019	2545112	840846
9020	2545346	840548
9021	2545613	840261
9022	2545886	839976
9023	2546151	839688
9024	2546900	839560
9025	2547944	839528
9026	2548914	839472
9027	2549992	839452
9028	2551333	839518
9029	2552412	839497
9030	2553466	839468
9031	2554623	839473
9032	2555689	839447
9033	2556846	839451
9034	2557794	839386
9035	2558827	839349
9036	2559706	839262
9037	2560848	839260
9038	2562031	839271
9039	2563340	839323
9040	2564213	839233
9041	2565052	839131
9042	2566214	839134
9043	2567171	839071
9044	2568096	838996
9045	2569595	839109
9046	2570900	839158
9047	2572336	839250
9048	2573337	839199
9049	2574228	839113
9050	2575185	839047
9051	2576315	839038
9052	2577286	838977
9053	2578564	839016
9054	2579899	839072
9055	2581420	839189
9056	2583112	839361
9057	2584644	839481
9058	2586311	839644
9059	2588012	839818
9060	2589915	840057
9061	2591444	840174
9062	2592516	840143
9063	2594346	840357
9064	2595613	840389
9065	2595931	840112
9066	2596305	839854
9067	2596684	839598
9068	2597095	839352
9069	2597430	839081
9070	2597801	838822
9071	2598158	838559
9072	2598501	838290
9073	2598793	838006
9074	2599073	837717
9075	2599317	837417
9076	2599603	837131
9077	2599852	836832
9078	2600083	836528
9079	2600326	836228
9080	2600557	835924
9081	2600823	835631
9082	2601076	835334
9083	2601317	835033
9084	2601562	834733
9085	2601840	834444
9086	2602067	834139
9087	2602413	833871
9088	2602661	833573
9089	2602956	833289
9090	2603176	832982
9091	2603403	832676
9092	2603665	832382
9093	2603939	832092
9094	2604171	831788
9095	2604393	831481
9096	2604635	831181
9097	2604853	830873
9098	2605063	830562
9099	2605309	830263
9100	2605540	829959
9101	2605784	829659
9102	2606065	829371
9103	2606402	829101
9104	2606735	828830
9105	2607079	828562
9106	2607366	828276
9107	2607622	827980
9108	2607876	827683
9109	2608114	827382
9110	2608387	827091
9111	2608612	826785
9112	2608841	826481
9113	2609120	826192
9114	2609349	825888
9115	2609577	825583
9116	2609773	825268
9117	2609985	824959
9118	2610196	824649
9119	2610414	824341
9120	2610607	824025
9121	2610848	823725
9122	2611056	823414
9123	2611300	823114
9124	2611544	822815
9125	2611839	822532
9126	2612131	822247
9127	2612393	821953
9128	2612683	821668
9129	2612948	821376
9130	2613174	821070
9131	2613409	820768
9132	2613634	820463
9133	2613821	820145
9134	2614044	819839
9135	2614272	819535
9136	2614504	819232
9137	2614713	818922
9138	2614906	818606
9139	2615103	818292
9140	2615317	817984
9141	2615518	817671
9142	2615726	817360
9143	2615922	817046
9144	2616137	816738
9145	2616352	816430
9146	2616600	816132
9147	2616870	815841
9148	2617163	815557
9149	2617438	815267
9150	2617692	814971
9151	2617960	814680
9152	2618360	814429
9153	2618659	814147
9154	2618996	813877
9155	2619264	813585
9156	2619543	813297
9157	2619804	813003
9158	2620078	812713
9159	2620342	812420
9160	2620594	812124
9161	2620846	811827
9162	2621106	811533
9163	2621361	811237
9164	2621604	810938
9165	2621890	810652
9166	2622126	810350
9167	2622358	810047
9168	2622625	809756
9169	2622871	809457
9170	2623085	809149
9171	2623328	808850
9172	2623578	808553
9173	2623813	808251
9174	2624046	807949
9175	2624284	807648
9176	2624510	807343
9177	2624828	807067
9178	2625114	806781
9179	2625355	806481
9180	2625609	806185
9181	2625854	805887
9182	2626092	805586
9183	2626355	805293
9184	2626636	805006
9185	2626856	804700
9186	2627146	804415
9187	2627428	804128
9188	2627758	803855
9189	2628097	803585
9190	2628434	803315
9191	2628702	803024
9192	2629007	802743
9193	2629299	802459
9194	2629555	802164
9195	2629798	801865
9196	2630030	801563
9197	2630281	801266
9198	2630522	800966
9199	2630778	800671
9200	2631044	800379
9201	2631290	800081
9202	2631545	799786
9203	2631781	799485
9204	2632033	799188
9205	2632271	798888
9206	2632506	798587
9207	2632763	798292
9208	2633037	798002
9209	2633276	797702
9210	2633512	797401
9211	2633733	797096
9212	2633988	796800
9213	2634255	796509
9214	2634501	796211
9215	2634729	795907
9216	2634987	795613
9217	2635214	795309
9218	2635470	795014
9219	2635714	794716
9220	2635948	794415
9221	2636191	794116
9222	2636408	793809
9223	2636658	793513
9224	2636926	793221
9225	2637163	792921
9226	2637414	792624
9227	2637652	792324
9228	2637891	792024
9229	2638118	791721
9230	2638345	791418
9231	2638580	791116
9232	2638843	790824
9233	2639111	790532
9234	2639385	790243
9235	2639636	789947
9236	2639890	789652
9237	2640137	789354
9238	2640387	789058
9239	2640632	788760
9240	2640896	788467
9241	2641192	788185
9242	2641428	787884
9243	2641699	787594
9244	2641938	787294
9245	2642186	786997
9246	2642448	786705
9247	2642752	786424
9248	2643046	786141
9249	2643367	785866
9250	2643667	785584
9251	2643960	785300
9252	2644232	785010
9253	2644511	784723
9254	2644759	784426
9255	2645010	784130
9256	2645229	783824
9257	2645485	783529
9258	2645777	783246
9259	2646014	782946
9260	2646269	782651
9261	2646524	782356
9262	2646785	782063
9263	2647049	781770
9264	2647286	781471
9265	2647520	781169
9266	2647781	780876
9267	2648017	780576
9268	2648264	780279
9269	2648526	779986
9270	2648787	779693
9271	2649039	779398
9272	2649287	779101
9273	2649542	778806
9274	2649804	778513
9275	2650039	778213
9276	2650306	777922
9277	2650574	777631
9278	2650837	777339
9279	2651078	777040
9280	2651315	776740
9281	2651620	776460
9282	2651861	776161
9283	2652156	775878
9284	2652395	775579
9285	2652637	775280
9286	2652881	774983
9287	2653155	774693
9288	2653389	774393
9289	2653675	774107
9290	2653888	773800
9291	2654166	773512
9292	2654406	773213
9293	2654688	772927
9294	2654931	772629
9295	2655206	772340
9296	2655473	772049
9297	2655749	771761
9298	2656014	771469
9299	2656249	771169
9300	2656530	770882
9301	2656763	770581
9302	2657042	770293
9303	2657317	770005
9304	2657575	769711
9305	2657814	769412
9306	2658064	769116
9307	2658345	768829
9308	2658607	768537
9309	2658865	768243
9310	2659120	767949
9311	2659529	767699
9312	2659794	767407
9313	2660059	767116
9314	2660306	766819
9315	2660529	766515
9316	2660766	766216
9317	2660998	765915
9318	2661214	765609
9319	2661454	765310
9320	2661712	765017
9321	2661963	764722
9322	2662190	764419
9323	2662416	764117
9324	2662628	763810
9325	2662820	763498
9326	2663054	763197
9327	2663327	762908
9328	2663610	762622
9329	2663848	762323
9330	2664096	762027
9331	2664344	761730
9332	2664567	761427
9333	2664813	761130
9334	2665049	760830
9335	2665287	760531
9336	2665493	760223
9337	2665706	759917
9338	2665917	759610
9339	2666135	759306
9340	2666354	759001
9341	2666570	758696
9342	2666788	758392
9343	2667008	758088
9344	2667228	757784
9345	2667441	757478
9346	2667650	757170
9347	2667864	756865
9348	2668094	756564
9349	2668316	756260
9350	2668545	755959
9351	2668805	755667
9352	2669037	755366
9353	2669307	755076
9354	2669637	754804
9355	2669862	754501
9356	2670103	754203
9357	2670341	753904
9358	2670567	753602
9359	2670791	753300
9360	2671032	753002
9361	2671247	752697
9362	2671457	752390
9363	2671693	752091
9364	2671897	751783
9365	2672134	751484
9366	2672364	751183
9367	2672568	750875
9368	2672774	750567
9369	2672977	750259
9370	2673226	749964
9371	2673507	749677
9372	2673799	749394
9373	2674068	749104
9374	2674352	748818
9375	2674618	748528
9376	2674923	748248
9377	2675200	747960
9378	2675412	747655
9379	2675624	747349
9380	2675884	747057
9381	2676107	746754
9382	2676317	746448
9383	2676569	746153
9384	2676893	745879
9385	2677163	745589
9386	2677428	745298
9387	2677722	745016
9388	2678002	744729
9389	2678278	744441
9390	2678546	744151
9391	2678891	743883
9392	2679202	743604
9393	2679482	743318
9394	2679753	743029
9395	2680047	742746
9396	2680337	742462
9397	2680601	742171
9398	2680905	741891
9399	2681180	741603
9400	2681472	741319
9401	2681732	741027
9402	2682004	740738
9403	2682268	740447
9404	2682536	740157
9405	2682803	739867
9406	2683097	739584
9407	2683375	739297
9408	2683643	739007
9409	2683897	738713
9410	2684167	738424
9411	2684419	738129
9412	2684703	737844
9413	2684991	737559
9414	2685257	737269
9415	2685493	736970
9416	2685778	736685
9417	2686037	736392
9418	2686295	736100
9419	2686594	735818
9420	2686877	735533
9421	2687143	735242
9422	2687432	734958
9423	2687723	734674
9424	2688008	734389
9425	2688254	734093
9426	2688557	733813
9427	2688843	733528
9428	2689143	733247
9429	2689485	732977
9430	2689852	732714
9431	2690184	732441
9432	2690510	732167
9433	2690840	731894
9434	2691161	731619
9435	2691474	731341
9436	2691738	731050
9437	2692005	730760
9438	2692323	730484
9439	2692597	730195
9440	2692899	729915
9441	2693158	729622
9442	2693453	729340
9443	2693741	729055
9444	2694016	728767
9445	2694272	728474
9446	2694567	728192
9447	2694829	727900
9448	2695101	727611
9449	2695386	727326
9450	2695672	727041
9451	2695929	726748
9452	2696210	726462
9453	2696481	726173
9454	2696781	725891
9455	2697054	725603
9456	2697329	725315
9457	2697600	725026
9458	2697830	724726
9459	2698102	724437
9460	2698880	724284
9461	2700044	724235
9462	2701098	724155
9463	2702235	724098
9464	2702988	723938
9465	2703308	723662
9466	2703564	723368
9467	2703857	723084
9468	2704136	722797
9469	2704437	722515
9470	2704733	722233
9471	2705098	721968
9472	2705463	721704
9473	2705835	721441
9474	2706186	721173
9475	2706555	720910
9476	2706865	720631
9477	2707141	720343
9478	2707435	720059
9479	2707734	719777
9480	2708020	719491
9481	2708315	719208
9482	2708584	718918
9483	2708883	718636
9484	2709157	718348
9485	2709416	718055
9486	2709692	717767
9487	2710002	717487
9488	2710280	717200
9489	2710555	716911
9490	2710858	716631
9491	2711143	716345
9492	2711415	716055
9493	2711692	715768
9494	2711985	715484
9495	2712281	715201
9496	2712571	714917
9497	2712851	714629
9498	2713155	714349
9499	2713422	714058
9500	2713695	713769
9501	2713978	713483
9502	2714265	713198
9503	2714567	712916
9504	2714862	712633
9505	2715183	712357
9506	2715462	712069
9507	2715739	711781
9508	2716033	711498
9509	2716314	711211
9510	2716612	710929
9511	2716893	710642
9512	2717161	710352
9513	2717449	710067
9514	2717740	709783
9515	2718029	709498
9516	2718320	709213
9517	2718628	708934
9518	2718941	708655
9519	2719230	708370
9520	2719517	708085
9521	2719815	707803
9522	2720113	707520
9523	2720443	707246
9524	2720799	706979
9525	2721158	706712
9526	2721552	706455
9527	2721876	706179
9528	2722231	705911
9529	2722577	705641
9530	2722877	705359
9531	2723182	705079
9532	2723480	704796
9533	2723767	704511
9534	2724072	704230
9535	2724499	703981
9536	2725589	703903
9537	2726661	703820
9538	2727798	703754
9539	2728850	703665
9540	2729194	703394
9541	2729485	703109
9542	2729790	702828
9543	2730053	702536
9544	2730365	702257
9545	2730629	701965
9546	2730919	701680
9547	2731199	701393
9548	2731494	701109
9549	2731772	700821
9550	2732033	700528
9551	2732292	700235
9552	2732588	699952
9553	2732890	699670
9554	2733144	699376
9555	2733440	699092
9556	2733737	698809
9557	2734039	698527
9558	2734342	698245
9559	2734634	697961
9560	2734915	697673
9561	2735202	697387
9562	2735478	697099
9563	2735842	696833
9564	2736228	696572
9565	2736639	696318
9566	2737014	696054
9567	2737345	695780
9568	2737711	695514
9569	2737993	695227
9570	2738274	694939
9571	2738537	694647
9572	2738813	694359
9573	2739025	694054
9574	2739233	693748
9575	2739463	693448
9576	2739667	693141
9577	2739901	692842
9578	2740131	692541
9579	2740355	692240
9580	2740572	691936
9581	2740840	691646
9582	2741050	691340
9583	2741258	691035
9584	2741496	690737
9585	2741729	690437
9586	2741971	690140
9587	2742214	689843
9588	2742443	689543
9589	2742652	689238
9590	2743458	689082
9591	2744435	688969
9592	2745327	688835
9593	2746313	688725
9594	2747186	688586
9595	2747513	688310
9596	2747797	688022
9597	2748055	687729
9598	2748322	687438
9599	2748608	687152
9600	2748857	686856
9601	2749154	686572
9602	2749429	686283
9603	2749701	685993
9604	2749974	685704
9605	2750222	685408
9606	2750479	685114
9607	2750742	684822
9608	2751013	684532
9609	2751347	684258
9610	2751702	683988
9611	2752043	683716
9612	2752355	683436
9613	2752647	683151
9614	2752996	682880
9615	2753324	682604
9616	2753618	682320
9617	2753856	682021
9618	2754150	681737
9619	2754422	681447
9620	2754677	681153
9621	2754944	680862
9622	2755212	680571
9623	2755488	680282
9624	2755743	679988
9625	2756005	679696
9626	2756284	679408
9627	2756566	679120
9628	2756823	678827
9629	2757112	678541
9630	2757393	678253
9631	2757670	677965
9632	2757962	677680
9633	2758255	677395
9634	2758523	677105
9635	2758784	676812
9636	2759066	676525
9637	2759360	676240
9638	2759665	675959
9639	2759951	675672
9640	2760256	675390
9641	2760570	675111
9642	2760858	674825
9643	2761167	674544
9644	2761477	674264
9645	2761759	673977
9646	2762052	673692
9647	2762344	673407
9648	2762638	673122
9649	2762973	672848
9650	2763310	672574
9651	2763579	672283
9652	2763851	671994
9653	2764141	671708
9654	2764406	671417
9655	2764695	671131
9656	2764970	670842
9657	2765223	670547
9658	2765496	670258
9659	2765779	669971
9660	2766056	669682
9661	2766329	669393
9662	2766659	669117
9663	2766968	668836
9664	2767294	668560
9665	2767640	668288
9666	2768023	668025
9667	2768316	667740
9668	2768615	667457
9669	2768907	667172
9670	2769171	666880
9671	2769454	666593
9672	2769739	666306
9673	2770031	666021
9674	2770489	665776
9675	2771404	665641
9676	2772417	665529
9677	2773617	665461
9678	2774809	665392
9679	2775856	665288
9680	2776541	665096
9681	2776784	664799
9682	2777057	664509
9683	2777323	664217
9684	2777637	663937
9685	2777891	663642
9686	2778171	663354
9687	2778440	663063
9688	2778738	662778
9689	2779017	662490
9690	2779300	662202
9691	2779568	661911
9692	2779825	661617
9693	2780113	661330
9694	2780395	661043
9695	2780671	660753
9696	2780933	660461
9697	2781205	660170
9698	2781480	659881
9699	2781754	659591
9700	2782078	659313
9701	2782426	659041
9702	2782797	658774
9703	2783113	658494
9704	2783431	658214
9705	2783761	657938
9706	2784116	657667
9707	2784409	657382
9708	2784701	657096
9709	2784980	656807
9710	2785254	656518
9711	2785533	656229
9712	2785813	655941
9713	2786063	655645
9714	2786333	655354
9715	2786590	655060
9716	2786842	654766
9717	2787134	654480
9718	2787410	654191
9719	2787696	653904
9720	2787961	653612
9721	2788233	653321
9722	2788490	653028
9723	2788754	652735
9724	2789046	652450
9725	2789333	652163
9726	2789609	651874
9727	2789872	651582
9728	2790145	651292
9729	2790412	651000
9730	2790667	650706
9731	2790920	650411
9732	2791185	650119
9733	2791481	649835
9734	2791761	649546
9735	2792035	649257
9736	2792291	648963
9737	2792574	648675
9738	2792847	648385
9739	2793098	648090
9740	2793378	647802
9741	2793652	647512
9742	2793937	647225
9743	2794203	646933
9744	2794462	646640
9745	2794726	646348
9746	2795005	646060
9747	2795265	645767
9748	2795548	645479
9749	2795844	645194
9750	2796115	644904
9751	2796514	644643
9752	2797575	644535
9753	2798543	644405
9754	2799803	644342
9755	2800928	644247
9756	2802089	644161
9757	2803210	644066
9758	2804384	643982
9759	2805621	643913
9760	2805897	643623
9761	2806191	643337
9762	2806427	643037
9763	2806674	642741
9764	2806991	642460
9765	2807210	642157
9766	2807431	641854
9767	2807642	641549
9768	2807880	641251
9769	2808104	640949
9770	2808383	640659
9771	2808615	640359
9772	2808865	640063
9773	2809112	639767
9774	2809346	639467
9775	2809562	639163
9776	2809790	638863
9777	2810035	638566
9778	2810352	638285
9779	2810640	637998
9780	2810934	637712
9781	2811242	637429
9782	2811622	637163
9783	2811918	636877
9784	2812224	636594
9785	2812494	636303
9786	2812788	636017
9787	2813100	635735
9788	2813437	635459
9789	2813893	635209
9790	2814238	634935
9791	2814599	634664
9792	2814923	634385
9793	2815295	634116
9794	2815621	633838
9795	2815908	633550
9796	2816188	633261
9797	2816463	632971
9798	2816741	632681
9799	2817032	632394
9800	2817321	632108
9801	2817601	631818
9802	2817915	631537
9803	2818204	631250
9804	2818496	630963
9805	2818798	630679
9806	2819097	630394
9807	2819403	630111
9808	2819696	629825
9809	2819982	629537
9810	2820290	629254
9811	2820578	628967
9812	2820874	628681
9813	2821170	628395
9814	2821459	628109
9815	2821752	627822
9816	2822078	627543
9817	2822368	627256
9818	2822656	626969
9819	2822954	626684
9820	2823246	626397
9821	2823522	626107
9822	2823817	625822
9823	2824092	625531
9824	2824389	625246
9825	2824685	624960
9826	2824978	624674
9827	2825241	624381
9828	2825525	624093
9829	2825840	623812
9830	2826165	623532
9831	2826465	623248
9832	2826774	622965
9833	2827014	622667
9834	2827310	622382
9835	2827578	622090
9836	2827856	621800
9837	2828148	621514
9838	2828427	621225
9839	2828772	620950
9840	2829127	620677
9841	2829526	620414
9842	2829881	620141
9843	2830212	619863
9844	2830552	619587
9845	2830898	619312
9846	2831203	619029
9847	2831502	618744
9848	2831797	618458
9849	2832082	618170
9850	2832375	617884
9851	2832687	617601
9852	2832993	617318
9853	2833656	617112
9854	2834738	616997
9855	2835843	616888
9856	2836882	616763
9857	2838030	616662
9858	2839129	616550
9859	2840196	616432
9860	2841360	616334
9861	2842389	616206
9862	2843417	616078
9863	2844445	615950
9864	2845691	615869
9865	2846756	615748
9866	2847103	615472
9867	2847439	615194
9868	2847780	614917
9869	2848120	614639
9870	2848444	614359
9871	2848765	614077
9872	2849089	613796
9873	2849405	613513
9874	2849708	613228
9875	2850020	612944
9876	2850290	612652
9877	2850602	612368
9878	2850871	612075
9879	2851151	611785
9880	2851455	611500
9881	2851722	611207
9882	2851989	610913
9883	2852271	610623
9884	2852542	610331
9885	2852838	610044
9886	2853094	609748
9887	2853409	609466
9888	2853680	609173
9889	2853967	608884
9890	2854256	608596
9891	2854548	608308
9892	2854848	608022
9893	2855127	607731
9894	2855419	607444
9895	2855721	607158
9896	2856036	606875
9897	2856335	606589
9898	2856665	606309
9899	2856958	606021
9900	2857266	605737
9901	2857570	605451
9902	2857870	605165
9903	2858172	604879
9904	2858484	604596
9905	2858747	604302
9906	2859016	604009
9907	2859314	603722
9908	2859615	603436
9909	2859973	603162
9910	2860323	602887
9911	2860698	602616
9912	2861074	602346
9913	2861440	602074
9914	2861798	601800
9915	2862102	601514
9916	2862395	601227
9917	2862684	600938
9918	2862959	600647
9919	2863250	600358
9920	2863547	600072
9921	2863851	599786
9922	2864175	599505
9923	2864479	599219
9924	2864766	598930
9925	2865087	598649
9926	2865373	598359
9927	2865673	598073
9928	2865983	597789
9929	2866291	597504
9930	2866580	597216
9931	2866862	596926
9932	2867132	596633
9933	2867409	596342
9934	2867660	596046
9935	2867931	595753
9936	2868231	595467
9937	2868530	595181
9938	2868848	594898
9939	2869136	594609
9940	2869419	594320
9941	2869733	594036
9942	2870042	593752
9943	2870335	593464
9944	2870652	593181
9945	2870943	592893
9946	2871184	592594
9947	2871494	592310
9948	2871704	592005
9949	2871938	591705
9950	2872169	591405
9951	2872413	591107
9952	2872637	590805
9953	2872883	590508
9954	2873129	590210
9955	2873358	589910
9956	2873616	589615
9957	2873822	589309
9958	2874055	589009
9959	2874287	588709
9960	2874542	588413
9961	2874767	588112
9962	2875023	587817
9963	2875278	587521
9964	2875661	587252
9965	2876008	586975
9966	2876357	586699
9967	2876721	586426
9968	2877059	586147
9969	2877365	585862
9970	2877629	585569
9971	2877886	585274
9972	2878186	584987
9973	2878462	584696
9974	2878716	584401
9975	2878958	584103
9976	2879216	583808
9977	2879540	583526
9978	2879883	583249
9979	2880150	582956
9980	2880471	582674
9981	2880810	582395
9982	2881129	582113
9983	2881507	581842
9984	2881822	581559
9985	2882126	581274
9986	2882467	580995
9987	2882753	580706
9988	2883079	580425
9989	2883422	580148
9990	2883680	579853
9991	2883975	579565
9992	2884260	579276
9993	2884601	578998
9994	2884932	578718
9995	2885271	578439
9996	2885609	578160
9997	2885905	577873
9998	2886234	577593
9999	2886499	577299
10000	2886800	577013
10001	2887104	576728
10002	2887400	576440
10003	2887697	576153
10004	2887927	575853
10005	2888230	575567
10006	2889271	575429
10007	2890360	575299
10008	2891833	575246
10009	2893079	575147
10010	2894404	575064
10011	2895730	574981
10012	2896961	574878
10013	2898481	574833
10014	2899800	574748
10015	2901011	574641
10016	2902195	574528
10017	2903244	574389
10018	2904345	574259
10019	2905430	574126
10020	2906568	574004
10021	2907904	573920
10022	2909382	573865
10023	2910725	573782
10024	2912242	573733
10025	2913482	573629
10026	2914559	573494
10027	2915493	573330
10028	2916548	573189
10029	2917551	573038
10030	2918842	572943
10031	2920034	572829
10032	2921134	572697
10033	2922445	572605
10034	2923972	572556
10035	2925346	572477
10036	2926680	572389
10037	2928054	572309
10038	2929365	572216
10039	2930495	572088
10040	2931646	571964
10041	2932821	571844
10042	2933920	571709
10043	2935010	571573
10044	2936257	571466
10045	2937600	571378
10046	2938926	571287
10047	2939968	571140
10048	2940241	570844
10049	2940515	570547
10050	2940805	570254
10051	2941052	569953
10052	2941281	569648
10053	2941505	569342
10054	2941700	569031
10055	2941925	568725
10056	2942136	568417
10057	2942354	568110
10058	2942562	567801
10059	2942786	567495
10060	2942988	567185
10061	2943224	566882
10062	2943452	566577
10063	2943676	566271
10064	2943901	565966
10065	2944120	565659
10066	2944347	565354
10067	2944602	565054
10068	2944902	564763
10069	2945194	564471
10070	2945496	564180
10071	2945749	563880
10072	2946090	563597
10073	2946413	563310
10074	2946672	563011
10075	2947006	562727
10076	2947336	562441
10077	2947661	562155
10078	2947994	561870
10079	2948321	561585
10080	2948658	561301
10081	2948979	561013
10082	2949317	560730
10083	2949636	560442
10084	2949992	560162
10085	2950299	559872
10086	2950630	559587
10087	2950938	559297
10088	2951265	559011
10089	2951563	558720
10090	2951928	558441
10091	2952267	558157
10092	2952652	557882
10093	2953004	557601
10094	2953389	557326
10095	2953831	557061
10096	2954248	556792
10097	2954593	556509
10098	2954983	556235
10099	2955350	555957
10100	2955653	555666
10101	2955968	555378
10102	2956302	555093
10103	2956638	554808
10104	2956973	554524
10105	2957271	554232
10106	2957586	553943
10107	2957910	553657
10108	2958203	553364
10109	2958553	553082
10110	2958870	552794
10111	2959220	552512
10112	2959585	552233
10113	2959910	551946
10114	2960224	551658
10115	2960583	551377
10116	2960910	551091
10117	2961234	550804
10118	2961551	550516
10119	2961921	550238
10120	2962269	549955
10121	2962587	549667
10122	2962888	549376
10123	2963205	549088
10124	2963499	548796
10125	2963836	548511
10126	2964185	548229
10127	2964518	547944
10128	2964833	547655
10129	2965170	547371
10130	2965482	547081
10131	2965798	546793
10132	2966123	546506
10133	2966437	546217
10134	2966773	545933
10135	2967086	545644
10136	2967438	545362
10137	2967769	545076
10138	2968192	544807
10139	2968554	544527
10140	2968979	544259
10141	2969379	543986
10142	2969829	543722
10143	2970259	543454
10144	2970633	543176
10145	2970952	542888
10146	2971292	542604
10147	2971613	542316
10148	2971945	542030
10149	2972291	541747
10150	2972596	541457
10151	2972929	541171
10152	2973296	540892
10153	2973604	540602
10154	2973921	540313
10155	2974215	540020
10156	2974552	539736
10157	2974880	539449
10158	2975175	539157
10159	2975517	538873
10160	2975899	538596
10161	2976191	538303
10162	2976541	538020
10163	2976839	537729
10164	2977182	537445
10165	2977516	537159
10166	2977854	536874
10167	2978215	536594
10168	2978548	536308
10169	2978823	536012
10170	2979137	535723
10171	2979439	535432
10172	2979772	535146
10173	2980085	534857
10174	2980428	534573
10175	2980766	534288
10176	2981080	533999
10177	2981412	533713
10178	2981755	533429
10179	2982095	533144
10180	2982419	532857
10181	2982761	532573
10182	2983103	532288
10183	2983484	532011
10184	2983880	531737
10185	2984310	531468
10186	2984721	531196
10187	2985149	530927
10188	2985513	530647
10189	2985937	530377
10190	2986243	530086
10191	2986607	529806
10192	2986963	529524
10193	2987291	529237
10194	2987605	528948
10195	2987899	528655
10196	2988216	528366
10197	2988536	528078
10198	2988894	527796
10199	2989175	527501
10200	2989491	527212
10201	2989833	526928
10202	2990168	526642
10203	2990500	526356
